SKU_id,product_name,product_category,seller_name,seller_id,price($),availability_status,average_rating,number_of_reviews,product_link,item_name,review_category,review_rating,review_title,review_text,review_date,recommended,positive_feedback,negative_feedback,reviewer_name,review_language,fulfilled_by,review_source
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,2.0,Not a fan of Samsung,Samsung is like the iPhone of Androids. It isn't use friendly when switching from Motorola. Most of my settings didn't transfer the way they do when switching to other Android devices. There is too much Samsung Android apps that are the same and do the same thing. I don't need 2 passkey accounts and I don't need Samsung to remember everything my Google account is already set up for. I am not a fan of Samsung.,11-01-2024,False,0.0,0.0,Jackie85,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,1.0,No title,"Do your research on this company before buying! I did get a refund by taking it to Walmart, not new phones!!!",01-09-2026,No recommendation,0.0,0.0,Tami,English,Seller,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,1.0,Sold me a Straight Talk phone without a sim card!,Shame on you Walmart! Sold me a Straight Talk phone without a sim card! U suck. Got it for a gift and cant even use the phone!,2/16/2026,False,0.0,0.0,John,English,Seller,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,5.0,Excellent Upgrade,"My new phone has been amazing so far! I'm able to use apps I was no longer able to use on my previous phone and so much more! Plus, the refresh rate and performance of my new phone in general is just amazing!",11-08-2024,True,0.0,0.0,Devinchi,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,4.0,A decent phone,Really good device but is missing features from Samsung A12 (upgrade from) that i liked and i also can't find a way to get some settings the some way too. It seems to work better and holds more apps i use.,11-10-2024,True,0.0,0.0,Ictorvay25,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,5.0,No title,"I was desperately due for an upgrade and its just what I needed. Please buy in store though and not online or else you won't be able to properly activate the phone, soeaking from experience.",08-07-2023,No recommendation,5.0,0.0,Liv,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,2.0,Do not have phone shipped. Buy in store.,"The phone was great but, we were unable to set it up due to Walmart not scanning the phone correctly before shipping it. Straight talk pretty much though I stole the phone.",9/19/2023,No recommendation,3.0,0.0,Jess,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,1.0,cannot activate this phone,i just received this phone by FedEx and i called straight talk and they said this phone was not scanned out correctly so it will not let me activate this phone so i need this phone where i can activate it.,9/26/2023,No recommendation,9.0,2.0,Sheri,English,unknown,bazaarvoice
1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Cell Phones,Accipio technologies Inc,03743A66B9384C869C23D8DC4C6EAB59,235.0,IN_STOCK,4.2,1896,/ip/Straight-Talk-Samsung-Galaxy-A54-5G-128GB-Black-Prepaid-Smartphone/1034090760,"Straight Talk Samsung Galaxy A54, 5G, 128GB, Black - Prepaid Smartphone",Straight Talk Phones & Plans,4.0,Samsung galaxy a54 5g review,"I love my mew phone. My only gripe with the phone is that the battery seems to die kind of quick. Other than that I love it, it's an amazing phone with a super competitive camera.",12-06-2024,True,0.0,0.0,Mads,English,unknown,bazaarvoice
14621564492,"Walmart Family Mobile Motorola moto g Power 2025, 5G, 128GB, Gray - Prepaid Smartphone [Locked to Walmart Family Mobile]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,99.88,IN_STOCK,4.6,89,/ip/Walmart-Family-Mobile-Motorola-Moto-g-Power-2025-5G-128GB-Gray-Prepaid-Smartphone-Locked-to-Walmart-Family-Mobile/14621564492,"Walmart Family Mobile Motorola moto g Power 2025, 5G, 128GB, Gray - Prepaid Smartphone [Locked to Walmart Family Mobile]",5G Prepaid Phones,5.0,No title,phone memory is amazing an built sorta tough dropped a couple times an still oerfect,9/14/2025,True,0.0,0.0,Mark,English,Walmart,bazaarvoice
14621564492,"Walmart Family Mobile Motorola moto g Power 2025, 5G, 128GB, Gray - Prepaid Smartphone [Locked to Walmart Family Mobile]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,99.88,IN_STOCK,4.6,89,/ip/Walmart-Family-Mobile-Motorola-Moto-g-Power-2025-5G-128GB-Gray-Prepaid-Smartphone-Locked-to-Walmart-Family-Mobile/14621564492,"Walmart Family Mobile Motorola moto g Power 2025, 5G, 128GB, Gray - Prepaid Smartphone [Locked to Walmart Family Mobile]",5G Prepaid Phones,5.0,No title,works wonderfully,5/17/2026,True,0.0,0.0,Cat,English,Walmart,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Great phone for the money,I'm pleasantly surprised in the performance and function that my new moto g has provided. And which the added stylus for extra versatility makes it even better,12-09-2025,True,0.0,0.0,SSp8,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,Better than Most.,Does all the things I needed it to do - Not the worst but not the best - Camera could be better and CPU could be faster- battery life could be better.,02-03-2026,True,0.0,0.0,Chiller,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Awesome,"This is yet to be the best phone I've purchased.
I love the Dolby Atmos sound when my music plays. My phone is fast and is by far the best phone I've ever purchased",04-09-2026,True,0.0,0.0,Unknown,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Nice Upgrade,"I had the 2024 version of the stylus. I really think this upgrade is well worth it. Faster response time, better pictures. I really like this phone and would highly recommend it",11/15/2025,True,0.0,0.0,Unknown,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,excellent all around device with active stylus,"this is a fast device with great 5g performance, excellent screen, excellent battery life, charge limiting to save battery health, and an excellent built in active stylus. i'm very impressed with this phone.",01-10-2026,True,0.0,0.0,ab121212,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Great phone,This phone is one of the toughest phones I've ever had.  Only have had it 3 weeks and have dropped it numerous times and still looks and performs like straight outta the box!,2/24/2026,True,0.0,0.0,Brandino,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,No title,I've been wanting a new phone for my Wife. Finally got it for her. happy I did. I have a moto 5 g Stylus 2024 and it been a Awesome phone. I'm sure the 2025 model is even better. Thanks,05-02-2026,True,0.0,0.0,Frederick,English,Walmart,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,3.0,Motorola Moto g stylus 2025 5g,It's a good phone but the lack of noticable upgrades from last year's model is disappointing. Had I not got the phone for a massive discount I would have never bought it and I have owned every g stylus model since the 2023 model.,12/19/2025,False,0.0,0.0,BriYan91,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,1.0,"The service is slow, it will not get 5G","I don't know why this phone will not get 5G in my location because we have very strong Verizon in the area I live in.
It's a shame because the phone itself is nice but the service is bad.",12/19/2025,False,0.0,0.0,Katja,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,good phone,I like it much better than the older version but the pen still isn't very convenient.it stays in better then the older version but it doesn't like to go in very easy.,10/25/2025,True,0.0,0.0,Bethany,English,Walmart,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Great phone and service!,Bought this phone for my daughter for Christmas and she absolutely loves it! We love straight talk because it's a great monthly price and great service!,01-01-2026,No recommendation,0.0,0.0,JessicaG0916,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,Great.,Possible software issues as apps keep closing other than that things work. Even my texting/messages crashes from time to time. Notes also crashes when using wifi or phone service.,01-02-2026,True,0.0,0.0,Felicia defrancesco,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Love,Love the phone it is much more than I expected and the stylus is a nice add too... My pictures are so much better than my old motoG 5 Maxx. Plenty of storage and,12-12-2025,True,0.0,0.0,JodiA,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Phone,Kool 😎 nice phone...the close button should be in a different spot than at the bottom of the phone because every time I turn around It closes out my apps.. when am Im in the middle of doing something,12-11-2025,True,0.0,0.0,Backwoods,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Moto G Stylus 2025 5G,"It's a great phone. I love taking notes with the stylus. I love the fast charging capability and how long the battery lasts. For androids I would say second to Samsung, but still very good for the price.",12-03-2025,True,0.0,0.0,Lily123,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Great Phone,I watched reviews on this phone before I made a decision to purchase. I was going to get the iPhone (again) but I'm glad I switched back to android and with this phone ! Fives stars,12-09-2025,No recommendation,0.0,0.0,Recent customer,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Great budget phone,"I have two previous generation of moto stylus and a g power. This phone is best of both worlds. It has everything i wanted(5g, nfc, wireless charging, stylus, oled, decent speed etc) highly recommended if you care about value than big brand names.",12/20/2025,No recommendation,0.0,0.0,HelloMoto,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,4.0,Decent phone,"Pretty decent phone , but door dash program repeatedly crashed and resulted in multiple phone restarts; sometimes the map program will ""lose position"".",12/15/2025,True,0.0,0.0,SAWallace,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,I love these phones,I've been a big fan of the stylus since day one they are easy to use and have fun and useful features other phones fail to incorporate or can incorporate,12/17/2025,True,0.0,0.0,Amos lakethatoneguy2,English,unknown,bazaarvoice
14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,199.0,IN_STOCK,4.3,1124,/ip/Straight-Talk-Motorola-Moto-g-Stylus-2025-5G-128GB-Blue-Prepaid-Smartphone-Locked-to-Straight-Talk/14538802170,"Straight Talk Motorola Moto g Stylus 2025, 5G, 128GB, Blue - Prepaid Smartphone [Locked to Straight Talk]",5G Prepaid Phones,5.0,Love my new phone,I absolutely love my new Motorola g stylus the camera quality alone is worth the price of the phone alone then the speed and storage are an added bonus..,11/16/2025,No recommendation,0.0,0.0,Unknown,English,unknown,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,5.0,No title,I had another phone just like it which I purcahsed from AT%26T for twice as much. My phone screen got smashed and I needed a new one. Was really happy to know walmart had it for a lot less.,3/28/2025,No recommendation,1.0,0.0,WalmartCustomer,English,unknown,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,4.0,No title,"Bought this for my bf, so far it seems to be a pretty decent phone. He's only had it for about a week or so. We'll see in about a month how well it holds up.",05-03-2025,No recommendation,1.0,0.0,anonymous,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,1.0,flagged as stolen upon activation,"As soon as I tried to load the phone with my smart chip to activate it. It caused the phone to lock down, also locking my smart card, flagging it all as stolen.",3/14/2025,False,1.0,0.0,Robert,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,3.0,No title,i would recomed it for a alternative phone or a back up. not for a adult everyday use. its perfect for my kids. and for the price you really cant ask for better,03-05-2025,True,1.0,0.0,kayla,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,5.0,Great Phone for the price!,"Bought this phone as an emergency because my s24 need fix..but this is a great phone for the price. I was surprise how good the phone is. it doesn't have many features as my s24, but its a great phone overall. Highly recommend the phone.",4/16/2025,True,1.0,0.0,anonymous,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,1.0,No title,First the item was broken when I got it then as I returned it to the store the store lost or misplaced the refund that was supposed to be on the card from the time I walk from the front counter to the electronics counter to pick a new device with the money that they refunded they lost the money in the computer then I've been calling and calling about my refund and it says the refund was issued actually it was issue but the store never allowed me to get it so yeah I'm not shopping with Walmart or anyone  of their online services .the customer care manager was very rude even after seeing I was upset,03-04-2025,True,1.0,1.0,Catina,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,5.0,No title,I am not tech savvy at all but still after a couple hours I managed to get the phone going. I love it it's pretty. Plus it has voice text which I haven't had for a long time and I really like it.,5/18/2025,True,0.0,0.0,Ked,English,Walmart,bazaarvoice
5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Cell Phones,Walmart.com,F55CDC31AB754BB68FE0B39041159D63,49.88,IN_STOCK,4.1,1743,/ip/AT-T-Moto-G-Play-2024-64GB-Sapphire-Blue-Prepaid-Smartphone/5321123189,"AT&T Moto G Play 2024, 64GB, Sapphire Blue -Prepaid Smartphone",Prepaid Android phones,1.0,Walmart plus is a joke,I ordered a phone it never came so I ordered another phone and they cancel it saying I had excessive orders because nobody knows how to go shopping at Walmart for your items they give up and just say they're not there,07-06-2025,False,0.0,0.0,Dani,English,Walmart,bazaarvoice
